x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+16.455000E+00,-106.658E-03,+3.827889E+00,-13.316E-03,-250.930E-03
+16.457500E+00,-76.508E-03,+3.652010E+00,+11.809E-03,+326.960E-03
+16.460000E+00,-76.508E-03,+3.827889E+00,-53.517E-03,-250.930E-03
+16.462500E+00,-46.357E-03,+3.752513E+00,-33.417E-03,+226.457E-03
+16.465000E+00,-76.508E-03,+3.827889E+00,-118.844E-03,-250.930E-03
+16.467500E+00,-76.508E-03,+3.827889E+00,-138.945E-03,+352.085E-03
+16.470000E+00,-76.508E-03,+3.827889E+00,-123.869E-03,-250.930E-03
+16.472500E+00,-31.282E-03,+3.626884E+00,-48.492E-03,+151.080E-03
+16.475000E+00,-51.382E-03,+3.827889E+00,-38.442E-03,-250.930E-03
+16.477500E+00,-76.508E-03,+3.827889E+00,+6.784E-03,+326.960E-03
+16.480000E+00,-76.508E-03,+3.802764E+00,-68.593E-03,-250.930E-03
+16.482500E+00,-126.759E-03,+3.827889E+00,-68.593E-03,+264.146E-03
+16.485000E+00,+3.894E-03,+3.827889E+00,-38.442E-03,-389.121E-03
+16.487500E+00,-71.483E-03,+3.815327E+00,+11.809E-03,+326.960E-03
+16.490000E+00,-76.508E-03,+3.689698E+00,-68.593E-03,-426.809E-03
+16.492500E+00,-76.508E-03,+3.752513E+00,-68.593E-03,+151.080E-03
+16.495000E+00,-106.658E-03,+3.903266E+00,-68.593E-03,-250.930E-03
+16.497500E+00,-76.508E-03,+3.815327E+00,-68.593E-03,+326.960E-03
+16.500000E+00,+2.828015E+00,+3.978643E+00,-133.919E-03,-3.316256E+00
+16.502500E+00,+2.898367E+00,+3.827889E+00,-18.342E-03,+3.442538E+00
+16.505000E+00,+2.898367E+00,+3.702261E+00,-13.316E-03,-3.454447E+00
+16.507500E+00,+2.898367E+00,+3.827889E+00,-68.593E-03,+3.480226E+00
+16.510000E+00,+2.828015E+00,+3.802764E+00,-68.593E-03,-3.467010E+00
+16.512500E+00,+2.898367E+00,+3.626884E+00,-33.417E-03,+3.203844E+00
+16.515000E+00,+2.868216E+00,+3.827889E+00,-68.593E-03,-3.517261E+00
+16.517500E+00,+2.898367E+00,+3.626884E+00,-68.593E-03,+3.442538E+00
+16.520000E+00,+2.898367E+00,+3.626884E+00,-123.869E-03,-3.467010E+00
+16.522500E+00,+2.848115E+00,+3.827889E+00,-68.593E-03,+3.568166E+00
+16.525000E+00,+2.868216E+00,+3.765075E+00,-13.316E-03,-3.454447E+00
+16.527500E+00,+2.898367E+00,+3.827889E+00,+6.784E-03,+3.517915E+00
+16.530000E+00,+2.828015E+00,+3.802764E+00,-53.517E-03,-3.668015E+00
+16.532500E+00,+2.863191E+00,+3.827889E+00,-33.417E-03,+3.166156E+00
+16.535000E+00,+2.898367E+00,+3.702261E+00,-43.467E-03,-3.454447E+00
+16.537500E+00,+2.898367E+00,+3.827889E+00,+6.784E-03,+3.706357E+00
+16.540000E+00,+2.828015E+00,+3.827889E+00,-53.517E-03,-3.467010E+00
+16.542500E+00,+2.863191E+00,+3.752513E+00,-68.593E-03,+3.568166E+00
+16.545000E+00,+2.898367E+00,+3.702261E+00,-68.593E-03,-3.517261E+00
+16.547500E+00,+2.817965E+00,+3.991206E+00,-68.593E-03,+3.442538E+00
+16.550000E+00,+2.883291E+00,+3.664573E+00,-53.517E-03,-3.467010E+00
+16.552500E+00,+2.848115E+00,+3.827889E+00,-33.417E-03,+3.442538E+00
+16.555000E+00,+2.868216E+00,+3.702261E+00,-68.593E-03,-3.467010E+00
+16.557500E+00,+2.898367E+00,+3.652010E+00,-58.543E-03,+3.442538E+00
+16.560000E+00,+2.883291E+00,+3.827889E+00,-68.593E-03,-3.668015E+00
+16.562500E+00,+2.898367E+00,+3.827889E+00,-68.593E-03,+3.442538E+00
+16.565000E+00,+2.843090E+00,+3.702261E+00,-13.316E-03,-3.517261E+00
+16.567500E+00,+2.817965E+00,+3.815327E+00,-68.593E-03,+3.178719E+00
+16.570000E+00,+2.828015E+00,+3.664573E+00,-68.593E-03,-3.492136E+00
+16.572500E+00,+2.848115E+00,+3.714824E+00,-33.417E-03,+3.442538E+00
+16.575000E+00,+2.898367E+00,+3.777638E+00,-68.593E-03,-3.592638E+00
+16.577500E+00,+2.898367E+00,+3.626884E+00,+6.784E-03,+3.505352E+00
+16.580000E+00,+2.828015E+00,+4.003769E+00,-133.919E-03,-3.605201E+00
+16.582500E+00,+2.898367E+00,+3.752513E+00,-68.593E-03,+3.203844E+00
+16.585000E+00,+2.868216E+00,+3.626884E+00,-68.593E-03,-3.316256E+00
+16.587500E+00,+2.822990E+00,+3.827889E+00,-58.543E-03,+3.442538E+00
+16.590000E+00,+2.883291E+00,+3.827889E+00,-123.869E-03,-3.668015E+00
+16.592500E+00,+2.898367E+00,+3.827889E+00,-68.593E-03,+3.203844E+00
+16.595000E+00,+2.843090E+00,+3.626884E+00,+11.809E-03,-3.592638E+00
+16.597500E+00,+2.822990E+00,+3.626884E+00,-68.593E-03,+3.505352E+00
+16.600000E+00,+2.828015E+00,+3.664573E+00,+1.759E-03,-3.492136E+00
+16.602500E+00,+2.863191E+00,+3.752513E+00,-68.593E-03,+3.316910E+00
+16.605000E+00,+2.868216E+00,+3.702261E+00,-13.316E-03,-3.592638E+00
+16.607500E+00,+2.888316E+00,+3.815327E+00,-68.593E-03,+3.467663E+00
+16.610000E+00,+2.828015E+00,+3.664573E+00,-68.593E-03,-3.152940E+00
+16.612500E+00,+2.898367E+00,+3.827889E+00,-68.593E-03,+3.316910E+00
+16.615000E+00,+2.817965E+00,+3.827889E+00,+11.809E-03,-3.379070E+00
+16.617500E+00,,,,
